prefecture_code,municipality,file_name
moj-04miyagi,東松島市（仙台法務局石巻支局）登記所備付地図データ,04214-3703.zip
moj-04miyagi,大崎市（仙台法務局古川支局）登記所備付地図データ,04215-3702.zip
moj-04miyagi,富谷市（仙台法務局）登記所備付地図データ,04216-3700.zip
moj-04miyagi,刈田郡蔵王町（仙台法務局大河原支局）登記所備付地図データ,04301-3701.zip
moj-04miyagi,刈田郡七ケ宿町（仙台法務局大河原支局）登記所備付地図データ,04302-3701.zip
moj-04miyagi,柴田郡大河原町（仙台法務局大河原支局）登記所備付地図データ,04321-3701.zip
moj-04miyagi,柴田郡村田町（仙台法務局大河原支局）登記所備付地図データ,04322-3701.zip
moj-04miyagi,柴田郡柴田町（仙台法務局大河原支局）登記所備付地図データ,04323-3701.zip
moj-04miyagi,柴田郡川崎町（仙台法務局大河原支局）登記所備付地図データ,04324-3701.zip
moj-04miyagi,伊具郡丸森町（仙台法務局大河原支局）登記所備付地図データ,04341-3701.zip
moj-04miyagi,亘理郡亘理町（仙台法務局名取出張所）登記所備付地図データ,04361-3708.zip
moj-04miyagi,亘理郡山元町（仙台法務局名取出張所）登記所備付地図データ,04362-3708.zip
moj-04miyagi,宮城郡松島町（仙台法務局塩竈支局）登記所備付地図データ,04401-3706.zip
moj-04miyagi,宮城郡七ケ浜町（仙台法務局塩竈支局）登記所備付地図データ,04404-3706.zip
moj-04miyagi,宮城郡利府町（仙台法務局塩竈支局）登記所備付地図データ,04406-3706.zip
moj-04miyagi,黒川郡大和町（仙台法務局）登記所備付地図データ,04421-3700.zip
moj-04miyagi,黒川郡大郷町（仙台法務局）登記所備付地図データ,04422-3700.zip
moj-04miyagi,黒川郡富谷町（仙台法務局）登記所備付地図データ,04423-3700.zip
moj-04miyagi,黒川郡大衡村（仙台法務局）登記所備付地図データ,04424-3700.zip
moj-04miyagi,加美郡小野田町（仙台法務局古川支局）登記所備付地図データ,04442-3702.zip
moj-04miyagi,加美郡色麻町（仙台法務局古川支局）登記所備付地図データ,04444-3702.zip
moj-04miyagi,加美郡加美町（仙台法務局古川支局）登記所備付地図データ,04445-3702.zip
moj-04miyagi,遠田郡涌谷町（仙台法務局古川支局）登記所備付地図データ,04501-3702.zip
moj-04miyagi,遠田郡美里町（仙台法務局古川支局）登記所備付地図データ,04505-3702.zip
moj-04miyagi,登米郡南方町（仙台法務局登米支局）登記所備付地図データ,04548-3704.zip
moj-04miyagi,牡鹿郡女川町（仙台法務局石巻支局）登記所備付地図データ,04581-3703.zip
moj-04miyagi,本吉郡本吉町（仙台法務局気仙沼支局）登記所備付地図データ,04603-3705.zip
moj-04miyagi,本吉郡南三陸町（仙台法務局気仙沼支局）登記所備付地図データ,04606-3705.zip
moj-05akita,秋田市（秋田地方法務局）登記所備付地図データ,05201-4100.zip
moj-05akita,能代市（秋田地方法務局能代支局）登記所備付地図データ,05202-4101.zip
moj-05akita,横手市（秋田地方法務局大曲支局）登記所備付地図データ,05203-4106.zip
moj-05akita,大館市（秋田地方法務局大館支局）登記所備付地図データ,05204-4103.zip
moj-05akita,男鹿市（秋田地方法務局）登記所備付地図データ,05206-4100.zip
moj-05akita,湯沢市（秋田地方法務局大曲支局）登記所備付地図データ,05207-4106.zip
moj-05akita,鹿角市（秋田地方法務局大館支局）登記所備付地図データ,05209-4103.zip
moj-05akita,由利本荘市（秋田地方法務局本荘支局）登記所備付地図データ,05210-4102.zip
moj-05akita,潟上市（秋田地方法務局）登記所備付地図データ,05211-4100.zip
moj-05akita,大仙市（秋田地方法務局大曲支局）登記所備付地図データ,05212-4106.zip
moj-05akita,北秋田市（秋田地方法務局大館支局）登記所備付地図データ,05213-4103.zip
moj-05akita,にかほ市（秋田地方法務局本荘支局）登記所備付地図データ,05214-4102.zip
moj-05akita,仙北市（秋田地方法務局大曲支局）登記所備付地図データ,05215-4106.zip
moj-05akita,鹿角郡小坂町（秋田地方法務局大館支局）登記所備付地図データ,05303-4103.zip
moj-05akita,北秋田郡上小阿仁村（秋田地方法務局大館支局）登記所備付地図データ,05327-4103.zip
moj-05akita,山本郡藤里町（秋田地方法務局能代支局）登記所備付地図データ,05346-4101.zip
moj-05akita,山本郡三種町（秋田地方法務局能代支局）登記所備付地図データ,05348-4101.zip
moj-05akita,山本郡八峰町（秋田地方法務局能代支局）登記所備付地図データ,05349-4101.zip
moj-05akita,南秋田郡五城目町（秋田地方法務局）登記所備付地図データ,05361-4100.zip
moj-05akita,南秋田郡八郎潟町（秋田地方法務局）登記所備付地図データ,05363-4100.zip
moj-05akita,南秋田郡井川町（秋田地方法務局）登記所備付地図データ,05366-4100.zip
moj-05akita,南秋田郡大潟村（秋田地方法務局）登記所備付地図データ,05368-4100.zip
moj-05akita,仙北郡角館町（秋田地方法務局大曲支局）登記所備付地図データ,05423-4106.zip
moj-05akita,仙北郡美郷町（秋田地方法務局大曲支局）登記所備付地図データ,05434-4106.zip
moj-05akita,雄勝郡羽後町（秋田地方法務局大曲支局）登記所備付地図データ,05463-4106.zip
moj-05akita,雄勝郡東成瀬村（秋田地方法務局大曲支局）登記所備付地図データ,05464-4106.zip
moj-06yamagata,山形市（山形地方法務局）登記所備付地図データ,06201-3900.zip
moj-06yamagata,米沢市（山形地方法務局米沢支局）登記所備付地図データ,06202-3903.zip
moj-06yamagata,鶴岡市（山形地方法務局鶴岡支局）登記所備付地図データ,06203-3904.zip
moj-06yamagata,酒田市（山形地方法務局酒田支局）登記所備付地図データ,06204-3905.zip
moj-06yamagata,新庄市（山形地方法務局新庄支局）登記所備付地図データ,06205-3902.zip
moj-06yamagata,寒河江市（山形地方法務局寒河江支局）登記所備付地図データ,06206-3901.zip
moj-06yamagata,上山市（山形地方法務局）登記所備付地図データ,06207-3900.zip
moj-06yamagata,村山市（山形地方法務局村山出張所）登記所備付地図データ,06208-3909.zip
moj-06yamagata,長井市（山形地方法務局米沢支局）登記所備付地図データ,06209-3903.zip
moj-06yamagata,天童市（山形地方法務局）登記所備付地図データ,06210-3900.zip
moj-06yamagata,東根市（山形地方法務局村山出張所）登記所備付地図データ,06211-3909.zip
moj-06yamagata,尾花沢市（山形地方法務局村山出張所）登記所備付地図データ,06212-3909.zip
moj-06yamagata,南陽市（山形地方法務局米沢支局）登記所備付地図データ,06213-3903.zip
moj-06yamagata,東村山郡山辺町（山形地方法務局）登記所備付地図データ,06301-3900.zip
moj-06yamagata,東村山郡中山町（山形地方法務局）登記所備付地図データ,06302-3900.zip
moj-06yamagata,西村山郡河北町（山形地方法務局寒河江支局）登記所備付地図データ,06321-3901.zip
moj-06yamagata,西村山郡西川町（山形地方法務局寒河江支局）登記所備付地図データ,06322-3901.zip
moj-06yamagata,西村山郡朝日町（山形地方法務局寒河江支局）登記所備付地図データ,06323-3901.zip
moj-06yamagata,西村山郡大江町（山形地方法務局寒河江支局）登記所備付地図データ,06324-3901.zip
moj-06yamagata,北村山郡大石田町（山形地方法務局村山出張所）登記所備付地図データ,06341-3909.zip
moj-06yamagata,最上郡金山町（山形地方法務局新庄支局）登記所備付地図データ,06361-3902.zip
moj-06yamagata,最上郡最上町（山形地方法務局新庄支局）登記所備付地図データ,06362-3902.zip
moj-06yamagata,最上郡舟形町（山形地方法務局新庄支局）登記所備付地図データ,06363-3902.zip
moj-06yamagata,最上郡真室川町（山形地方法務局新庄支局）登記所備付地図データ,06364-3902.zip
moj-06yamagata,最上郡大蔵村（山形地方法務局新庄支局）登記所備付地図データ,06365-3902.zip
moj-06yamagata,最上郡鮭川村（山形地方法務局新庄支局）登記所備付地図データ,06366-3902.zip
moj-06yamagata,最上郡戸沢村（山形地方法務局新庄支局）登記所備付地図データ,06367-3902.zip
moj-06yamagata,東置賜郡高畠町（山形地方法務局米沢支局）登記所備付地図データ,06381-3903.zip
moj-06yamagata,東置賜郡川西町（山形地方法務局米沢支局）登記所備付地図データ,06382-3903.zip
moj-06yamagata,西置賜郡小国町（山形地方法務局米沢支局）登記所備付地図データ,06401-3903.zip
moj-06yamagata,西置賜郡白鷹町（山形地方法務局米沢支局）登記所備付地図データ,06402-3903.zip
moj-06yamagata,西置賜郡飯豊町（山形地方法務局米沢支局）登記所備付地図データ,06403-3903.zip
moj-06yamagata,東田川郡三川町（山形地方法務局鶴岡支局）登記所備付地図データ,06426-3904.zip
moj-06yamagata,東田川郡庄内町（山形地方法務局酒田支局）登記所備付地図データ,06428-3905.zip
moj-06yamagata,西田川郡温海町（山形地方法務局鶴岡支局）登記所備付地図データ,06441-3904.zip
moj-06yamagata,飽海郡遊佐町（山形地方法務局酒田支局）登記所備付地図データ,06461-3905.zip
moj-07fukushima,福島市（福島地方法務局）登記所備付地図データ,07201-3800.zip
moj-07fukushima,会津若松市（福島地方法務局若松支局）登記所備付地図データ,07202-3804.zip
moj-07fukushima,郡山市（福島地方法務局郡山支局）登記所備付地図データ,07203-3802.zip
moj-07fukushima,いわき市（福島地方法務局いわき支局）登記所備付地図データ,07204-3805.zip
moj-07fukushima,白河市（福島地方法務局白河支局）登記所備付地図データ,07205-3803.zip
moj-07fukushima,須賀川市（福島地方法務局郡山支局）登記所備付地図データ,07207-3802.zip
moj-07fukushima,喜多方市（福島地方法務局若松支局）登記所備付地図データ,07208-3804.zip
moj-07fukushima,相馬市（福島地方法務局相馬支局）登記所備付地図データ,07209-3801.zip
moj-07fukushima,二本松市（福島地方法務局二本松出張所）登記所備付地図データ,07210-3808.zip
moj-07fukushima,田村市（福島地方法務局郡山支局）登記所備付地図データ,07211-3802.zip
moj-07fukushima,南相馬市（福島地方法務局相馬支局）登記所備付地図データ,07212-3801.zip
moj-07fukushima,伊達市（福島地方法務局）登記所備付地図データ,07213-3800.zip
moj-07fukushima,本宮市（福島地方法務局二本松出張所）登記所備付地図データ,07214-3808.zip
moj-07fukushima,伊達郡桑折町（福島地方法務局）登記所備付地図データ,07301-3800.zip
moj-07fukushima,伊達郡国見町（福島地方法務局）登記所備付地図データ,07303-3800.zip
moj-07fukushima,伊達郡川俣町（福島地方法務局）登記所備付地図データ,07308-3800.zip
moj-07fukushima,伊達郡飯野町（福島地方法務局）登記所備付地図データ,07309-3800.zip
moj-07fukushima,安達郡安達町（福島地方法務局二本松出張所）登記所備付地図データ,07321-3808.zip
moj-07fukushima,安達郡大玉村（福島地方法務局二本松出張所）登記所備付地図データ,07322-3808.zip
moj-07fukushima,岩瀬郡鏡石町（福島地方法務局郡山支局）登記所備付地図データ,07342-3802.zip
moj-07fukushima,岩瀬郡天栄村（福島地方法務局郡山支局）登記所備付地図データ,07344-3802.zip
moj-07fukushima,南会津郡下郷町（福島地方法務局田島出張所）登記所備付地図データ,07362-3836.zip
moj-07fukushima,南会津郡檜枝岐村（福島地方法務局田島出張所）登記所備付地図データ,07364-3836.zip
moj-07fukushima,南会津郡只見町（福島地方法務局田島出張所）登記所備付地図データ,07367-3836.zip
moj-07fukushima,南会津郡南会津町（福島地方法務局田島出張所）登記所備付地図データ,07368-3836.zip
moj-07fukushima,耶麻郡北塩原村（福島地方法務局若松支局）登記所備付地図データ,07402-3804.zip
